Country Name,Country Code,Series,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Ecuador,ECU,TIMSS: Female 4th grade students reaching the intermediate international benchmark of science achievement (%),LO.TIMSS.SCI4.INT.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 4th grade students reaching the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.LOW.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 4th grade students reaching the low international benchmark of science achievement (%),LO.TIMSS.SCI4.LOW.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 4th grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.BL.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 4th grade students who did not reach the low international benchmark of science achievement (%),LO.TIMSS.SCI4.BL.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 8th grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.ADV.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 8th grade students reaching the advanced international benchmark of science achievement (%),LO.TIMSS.SCI8.ADV.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 8th grade students reaching the high international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.HI.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 8th grade students reaching the high international benchmark of science achievement (%),LO.TIMSS.SCI8.HI.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 8th grade students reaching the intermediate international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.INT.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 8th grade students reaching the intermediate international benchmark of science achievement (%),LO.TIMSS.SCI8.INT.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 8th grade students reaching the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.LOW.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 8th grade students reaching the low international benchmark of science achievement (%),LO.TIMSS.SCI8.LOW.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 8th grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.BL.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Female 8th grade students who did not reach the low international benchmark of science achievement (%),LO.TIMSS.SCI8.BL.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Fourth grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.ADV,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Fourth grade students reaching the advanced international benchmark of science achievement (%),LO.TIMSS.SCI4.ADV,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Fourth grade students reaching the high international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.HI,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Fourth grade students reaching the high international benchmark of science achievement (%),LO.TIMSS.SCI4.HI,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Fourth grade students reaching the intermediate international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.INT,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Fourth grade students reaching the intermediate international benchmark of science achievement (%),LO.TIMSS.SCI4.INT,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Fourth grade students reaching the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.LOW,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Fourth grade students reaching the low international benchmark of science achievement (%),LO.TIMSS.SCI4.LOW,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Fourth grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.BL,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Fourth grade students who did not reach the low international benchmark of science achievement (%),LO.TIMSS.SCI4.BL,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 4th grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.ADV.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 4th grade students reaching the advanced international benchmark of science achievement (%),LO.TIMSS.SCI4.ADV.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 4th grade students reaching the high international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.HI.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 4th grade students reaching the high international benchmark of science achievement (%),LO.TIMSS.SCI4.HI.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 4th grade students reaching the intermediate international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.INT.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 4th grade students reaching the intermediate international benchmark of science achievement (%),LO.TIMSS.SCI4.INT.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 4th grade students reaching the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.LOW.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 4th grade students reaching the low international benchmark of science achievement (%),LO.TIMSS.SCI4.LOW.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 4th grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.BL.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 4th grade students who did not reach the low international benchmark of science achievement (%),LO.TIMSS.SCI4.BL.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 8th grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.ADV.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 8th grade students reaching the advanced international benchmark of science achievement (%),LO.TIMSS.SCI8.ADV.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 8th grade students reaching the high international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.HI.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 8th grade students reaching the high international benchmark of science achievement (%),LO.TIMSS.SCI8.HI.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 8th grade students reaching the intermediate international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.INT.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 8th grade students reaching the intermediate international benchmark of science achievement (%),LO.TIMSS.SCI8.INT.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 8th grade students reaching the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.LOW.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 8th grade students reaching the low international benchmark of science achievement (%),LO.TIMSS.SCI8.LOW.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 8th grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.BL.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,TIMSS: Male 8th grade students who did not reach the low international benchmark of science achievement (%),LO.TIMSS.SCI8.BL.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the mathematics scale for eighth grade students, female",LO.TIMSS.MAT8.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the mathematics scale for eighth grade students, male",LO.TIMSS.MAT8.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the mathematics scale for eighth grade students, total",LO.TIMSS.MAT8,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the mathematics scale for fourth grade students, female",LO.TIMSS.MAT4.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the mathematics scale for fourth grade students, male",LO.TIMSS.MAT4.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the mathematics scale for fourth grade students, total",LO.TIMSS.MAT4,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the science scale for eighth grade students, female",LO.TIMSS.SCI8.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the science scale for eighth grade students, male",LO.TIMSS.SCI8.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the science scale for eighth grade students, total",LO.TIMSS.SCI8,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the science scale for fourth grade students, female",LO.TIMSS.SCI4.FE,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the science scale for fourth grade students, male",LO.TIMSS.SCI4.MA,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"TIMSS: Mean performance on the science scale for fourth grade students, total",LO.TIMSS.SCI4,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Afan Oromo. 2nd Grade,LO.EGRA.CWPM.AFA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Afan Oromo. 3rd Grade,LO.EGRA.CWPM.AFA.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Amharic. 2nd Grade,LO.EGRA.CWPM.AMH.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Amharic. 3rd Grade,LO.EGRA.CWPM.AMH.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Arabic. 2nd Grade,LO.EGRA.CWPM.ARB.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Bamanankan. 2nd Grade,LO.EGRA.CWPM.BMN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Bomu. 2nd Grade,LO.EGRA.CWPM.BOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Chichewa. 2nd Grade,LO.EGRA.CWPM.CHC.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Chichewa. 4th Grade,LO.EGRA.CWPM.CHC.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). English. 2nd Grade,LO.EGRA.CWPM.ENG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). English. 3rd Grade,LO.EGRA.CWPM.ENG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). English. 4th Grade,LO.EGRA.CWPM.ENG.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). English. 6th Grade,LO.EGRA.CWPM.ENG.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Filipino. 3rd Grade,LO.EGRA.CWPM.FLP.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Fulfulde. 2nd Grade,LO.EGRA.CWPM.FLF.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Hararigna. 2nd Grade,LO.EGRA.CWPM.HAR.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Hararigna. 3rd Grade,LO.EGRA.CWPM.HAR.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Kinyarwanda. 4th Grade,LO.EGRA.CWPM.KNY.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Kinyarwanda. 6th Grade,LO.EGRA.CWPM.KNY.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Kiswahili. 2nd Grade,LO.EGRA.CWPM.KIS.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Sidaamu Afoo. 2nd Grade,LO.EGRA.CWPM.SID.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Sidaamu Afoo. 3rd Grade,LO.EGRA.CWPM.SID.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Somaligna. 2nd Grade,LO.EGRA.CWPM.SOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Somaligna. 3rd Grade,LO.EGRA.CWPM.SOM.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Songhoi. 2nd Grade,LO.EGRA.CWPM.SNG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Spanish. 2nd Grade,LO.EGRA.CWPM.SPN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Spanish. 3rd Grade,LO.EGRA.CWPM.SPN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Spanish. 4th Grade,LO.EGRA.CWPM.SPN.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Tigrinya. 2nd Grade,LO.EGRA.CWPM.TIG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Isolated Words Read Per Minute (Mean). Tigrinya. 3rd Grade,LO.EGRA.CWPM.TIG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Afan Oromo. 2nd Grade,LO.EGRA.CLPM.AFA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Afan Oromo. 3rd Grade,LO.EGRA.CLPM.AFA.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Amharic. 2nd Grade,LO.EGRA.CLPM.AMH.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Amharic. 3rd Grade,LO.EGRA.CLPM.AMH.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Bamanankan. 2nd Grade,LO.EGRA.CLPM.BMN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Bomu. 2nd Grade,LO.EGRA.CLPM.BOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Chichewa. 2nd Grade,LO.EGRA.CLPM.CHC.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Chichewa. 4th Grade,LO.EGRA.CLPM.CHC.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). English. 2nd Grade,LO.EGRA.CLPM.ENG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). English. 3rd Grade,LO.EGRA.CLPM.ENG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). English. 4th Grade,LO.EGRA.CLPM.ENG.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). French. 3rd Grade,LO.EGRA.CLPM.FRN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Fulfulde. 2nd Grade,LO.EGRA.CLPM.FLF.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Hararigna. 2nd Grade,LO.EGRA.CLPM.HAR.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Hararigna. 3rd Grade,LO.EGRA.CLPM.HAR.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Sidaamu Afoo. 2nd Grade,LO.EGRA.CLPM.SID.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Sidaamu Afoo. 3rd Grade,LO.EGRA.CLPM.SID.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Somaligna. 2nd Grade,LO.EGRA.CLPM.SOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Somaligna. 3rd Grade,LO.EGRA.CLPM.SOM.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Songhoi. 2nd Grade,LO.EGRA.CLPM.SNG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Spanish. 2nd Grade,LO.EGRA.CLPM.SPN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Spanish. 3rd Grade,LO.EGRA.CLPM.SPN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Spanish. 4th Grade,LO.EGRA.CLPM.SPN.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Tigrinya. 2nd Grade,LO.EGRA.CLPM.TIG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Names Read Per Minute (Mean). Tigrinya. 3rd Grade,LO.EGRA.CLPM.TIG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Akuapem. 2nd Grade,LO.EGRA.CLSPM.AKU.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Arabic. 2nd Grade,LO.EGRA.CLSPM.ARB.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Arabic. 3rd Grade,LO.EGRA.CLSPM.ARB.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Asante Twi. 2nd Grade,LO.EGRA.CLSPM.AST.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Chitonga. 2nd Grade,LO.EGRA.CLSPM.CHI.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Cinyanja. 2nd Grade,LO.EGRA.CLSPM.CIN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Dagaare. 2nd Grade,LO.EGRA.CLSPM.DAG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Dagbani. 2nd Grade,LO.EGRA.CLSPM.DAGB.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Dangme. 2nd Grade,LO.EGRA.CLSPM.DAN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). English. 2nd Grade,LO.EGRA.CLSPM.ENG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). English. 3rd Grade,LO.EGRA.CLSPM.ENG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). English. 4th Grade,LO.EGRA.CLSPM.ENG.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). English. 6th Grade,LO.EGRA.CLSPM.ENG.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Ewe. 2nd Grade,LO.EGRA.CLSPM.EWE.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Fante. 2nd Grade,LO.EGRA.CLSPM.FAN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Filipino. 3rd Grade,LO.EGRA.CLSPM.FLP.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Ga. 2nd Grade,LO.EGRA.CLSPM.GA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Gonja. 2nd Grade,LO.EGRA.CLSPM.GON.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Icibemba. 2nd Grade,LO.EGRA.CLSPM.ICI.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Indonesian. 2nd Grade,LO.EGRA.CLSPM.IND.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Kasem. 2nd Grade,LO.EGRA.CLSPM.KAS.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Kiikaonde. 2nd Grade,LO.EGRA.CLSPM.KII.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Kinyarwanda. 4th Grade,LO.EGRA.CLSPM.KNY.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Kinyarwanda. 6th Grade,LO.EGRA.CLSPM.KNY.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Lunda. 2nd Grade,LO.EGRA.CLSPM.LUN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Luvale. 2nd Grade,LO.EGRA.CLSPM.LUV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Nzema. 2nd Grade,LO.EGRA.CLSPM.NZE.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Letter Sounds Read Per Minute (Mean). Silozi. 2nd Grade,LO.EGRA.CLSPM.SIL.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Afan Oromo. 2nd Grade,LO.EGRA.NCWPM.AFA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Afan Oromo. 3rd Grade,LO.EGRA.NCWPM.AFA.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Akuapem. 2nd Grade,LO.EGRA.NCWPM.AKU.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Amharic. 2nd Grade,LO.EGRA.NCWPM.AMH.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Amharic. 3rd Grade,LO.EGRA.NCWPM.AMH.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Arabic. 2nd Grade,LO.EGRA.NCWPM.ARB.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Arabic. 3rd Grade,LO.EGRA.NCWPM.ARB.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Asante Twi. 2nd Grade,LO.EGRA.NCWPM.AST.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Bamanankan. 2nd Grade,LO.EGRA.NCWPM.BMN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,EGRA: Correct Non-Words Read Per Minute (Mean). Bomu. 2nd Grade,LO.EGRA.NCWPM.BOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
